Wed Apr 27 07:55:41 +0000 2022,RT @bianet_eng: Who are the eight convicts of the Gezi trial? Here are their short biographies https://t.co/gWgQUL03n7 https://t.co/ah0PNND…
Wed Apr 27 07:54:12 +0000 2022,RT @bianet_eng: Who are the eight convicts of the Gezi trial? Here are their short biographies https://t.co/gWgQUL03n7 https://t.co/ah0PNND…
Wed Apr 27 07:52:42 +0000 2022,"#MücellaYapıcı #ÇiğdemMater #MineÖzerden #OsmanKavala #CanAtalay #TayfunKahraman #HakanAltınay #YiğitEkmekçi

Convicted/imprisoned in absence of any evidence, they must all be released as they appeal this wretched verdict.

#FreeThemAll #YargıYokİnfazVar

https://t.co/nokYYTIslO"
Wed Apr 27 07:52:04 +0000 2022,RT @annebeatehovind: Convicts of the Gezi trial! @jonasgahrstore @hakanaltinay @Amnesty_Norge @amnesty @PEN_Norway @HThuneNorway @AHuitfeld…
Wed Apr 27 07:51:54 +0000 2022,RT @_AIF1: People marched on Istiklal Street in Istanbul with slogans to protest the unfair punishments given in the Gezi Trial. Police att…
Wed Apr 27 07:48:41 +0000 2022,"RT @StephanAitch: Who are the eight convicts of the #Gezi trial?

https://t.co/QrV2w8vsx2"
Wed Apr 27 07:48:03 +0000 2022,"RT @zubeyirkoculu: Philanthropist Osman Kavala was sentenced to life in Turkey in today's ‘travesty’ trial over the #GeziPark protests.

Th…"
Wed Apr 27 07:43:23 +0000 2022,"👀 on 🇹🇷, especially after this week:
1) #electricity cut vs opposition leader 
2) new table of opp. parties
3) hurting and unfair ruling on #Gezi
I think that the tones of the long march towards #2023Election will escalate at an ever growing pace.

As a non-Turkish observer it…"
Wed Apr 27 07:37:33 +0000 2022,RT @Tr__News: 🔴 Çiğdem Mater returned to Turkey for Gezi trial; she was arrested 'because she could flee': Mater was living in Germany and…
Wed Apr 27 07:37:05 +0000 2022,🔴 Çiğdem Mater returned to Turkey for Gezi trial; she was arrested 'because she could flee': Mater was living in Germany and returned to Turkey in February to attend the hearings of the Gezi trial. https://t.co/RoVqINnJLD
Wed Apr 27 07:35:05 +0000 2022,Who are the eight convicts of the Gezi trial? - English https://t.co/1tP0L2Ojok
Wed Apr 27 07:33:57 +0000 2022,"RT @bianet_eng: Gezi trial | Çiğdem Mater, a film producer, returned to Turkey in February to attend the hearings. The court ordered her ar…"
Wed Apr 27 07:33:44 +0000 2022,"Gezi trial | Çiğdem Mater, a film producer, returned to Turkey in February to attend the hearings. The court ordered her arrest because of the suspicion that “she could flee” https://t.co/mBTYyJILtm"
Wed Apr 27 07:32:51 +0000 2022,"RT @artasiapacific: NEWS | On April 25, a Turkish court sentenced #OsmanKavala to aggravated life imprisonment for allegedly attempting to…"
Wed Apr 27 07:31:31 +0000 2022,"Who are the eight convicts of the #Gezi trial?

https://t.co/QrV2w8vsx2"
Wed Apr 27 07:30:48 +0000 2022,RT @bianet_eng: Who are the eight convicts of the Gezi trial? Here are their short biographies https://t.co/gWgQUL03n7 https://t.co/ah0PNND…
Wed Apr 27 07:29:04 +0000 2022,"Terrorist Osman Kavala was detained on 18th #October 2017 , over charges of the 2013 Gezi Park protests . He was acquitted of all charges in #February 2020 , before an appeals court overturned this verdict ."
Wed Apr 27 07:27:53 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
Wed Apr 27 07:26:52 +0000 2022,"AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gezi Park. Çiğdem was a jury member for AiE’s Artist-in-Residence Program, lending her voice in support of civil society, free expression, and democracy. https://t.co/WkJKDBS9vq"
Wed Apr 27 07:26:10 +0000 2022,"RT @Perle_Arte: The Mafia and his Lucubs.
#drawluca https://t.co/xEC6gzmIvf"
Wed Apr 27 07:22:42 +0000 2022,"RT @PEN_Norway: Joint statement: @PEN_Norway @pen_int @penturkeycenter and Kurdish PEN are deeply shocked at the #GeziCase
decision
 
Such…"
Wed Apr 27 07:22:02 +0000 2022,"RT @PEN_Norway: Joint statement: @PEN_Norway @pen_int @penturkeycenter and Kurdish PEN are deeply shocked at the #GeziCase
decision
 
Such…"
Wed Apr 27 07:21:00 +0000 2022,"RT @maxfrigo: #GeziPark verdict against #Kavala and others in #Turkey was a travesty of justice said today @ICJ_org 

and in full disregard…"
Wed Apr 27 07:20:37 +0000 2022,RT @p_zalewski: Who are the eight convicts of the Gezi trial?  https://t.co/uZBoQc7rd5
Wed Apr 27 07:20:01 +0000 2022,Who are the eight convicts of the Gezi trial in Turkey m? https://t.co/cQiuvLLsFd
Wed Apr 27 07:19:54 +0000 2022,"NEWS | On April 25, a Turkish court sentenced #OsmanKavala to aggravated life imprisonment for allegedly attempting to overthrow the government, in connection with the 2013 Gezi Park protests. Seven other defendants were sentenced to 18 years in prison: https://t.co/SJEfotVQIF https://t.co/rvRR9GImig"
Wed Apr 27 07:12:20 +0000 2022,"RT @AlinejadMasih: Turkey’s Islamist regime under Erdogan wants to eradicate the secular opposition

Tayfun Kahraman is sentenced to 18 yea…"
Wed Apr 27 07:10:55 +0000 2022,RT @p_zalewski: Who are the eight convicts of the Gezi trial?  https://t.co/uZBoQc7rd5
Wed Apr 27 07:09:48 +0000 2022,RT @p_zalewski: Who are the eight convicts of the Gezi trial?  https://t.co/uZBoQc7rd5
Wed Apr 27 07:08:32 +0000 2022,Who are the eight convicts of the Gezi trial?  https://t.co/uZBoQc7rd5
Wed Apr 27 07:08:15 +0000 2022,"RT @SafakTimur: Who are the eight convicts of Gezi? https://t.co/QSgakDrmHR

For what happened earlier, see: 

 https://t.co/7yvfIuBS9Z"
Wed Apr 27 07:06:44 +0000 2022,Who are the eight convicts of the Gezi trial? - english https://t.co/RPVHuiLLS7
Wed Apr 27 07:05:58 +0000 2022,"RT @dailylxmdoodle: Day 55: the real reason boss reveal his tattoo!

#YikesMemeland #kaneshitpost https://t.co/c17t7Wxsfh"
Wed Apr 27 07:05:10 +0000 2022,Who was convicted in the Gezi trial? - english https://t.co/tM2IyZS1SX
Wed Apr 27 07:05:08 +0000 2022,"RT @bbbayh: People in #Istanbul gather near Taksim to protest yesterday's Gezi trial rulings.

They are chanting ""Everywhere is Taksim, eve…"
Wed Apr 27 07:05:07 +0000 2022,RT @FreeOsmanKavala: Judgment day in Gezi trial | Court recesses hearing before announcing verdict - english https://t.co/9LojCn8TGN
Wed Apr 27 07:04:30 +0000 2022,RT @esinclairwebb: Who are the eight convicts of the Gezi trial? - english https://t.co/sO6St1UFa1
Wed Apr 27 07:04:02 +0000 2022,"RT @SafakTimur: Who are the eight convicts of Gezi? https://t.co/QSgakDrmHR

For what happened earlier, see: 

 https://t.co/7yvfIuBS9Z"
